id,stat_doc_id,period,region,indicator_code,indicator_name,value,unit,growth_rate,sheet_name,source_type,confidence,generator_type,create_time
25515,7,2025年,全市,地区生产总值（GDP）,地区生产总值（GDP）,2883.5000,亿元,0.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25516,7,2025年,全市,第一产业增加值,第一产业增加值,467.4000,亿元,3.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25517,7,2025年,全市,第三产业增加值,第三产业增加值,1476.1000,亿元,5.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25518,7,2025年,全市,民营经济实现增加值,民营经济实现增加值,2091.4000,亿元,0.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25519,7,2025年,全市,一般公共预算收入,一般公共预算收入,55.2000,亿元,10.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25520,7,2025年,全市,税收收入,税收收入,60.7000,亿元,1.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25521,7,2025年,全市,非税收入,非税收入,55.2000,亿元,2.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25522,7,2025年,全市,算支出,算支出,652.2000,亿元,11.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25523,7,2025年,全市,一般公共服务支出,一般公共服务支出,76.7000,亿元,4.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25524,7,2025年,全市,为省定任务的,为省定任务的,100.0000,%,4.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25525,7,2025年,全市,村恢复和改善灌溉面积,村恢复和改善灌溉面积,2.0400,万亩,3.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25526,7,2025年,全市,省定任务的,省定任务的,113.1000,%,1.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25527,7,2025年,全市,完成农林牧渔业总产值,完成农林牧渔业总产值,798.2000,亿元,4.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25528,7,2025年,全市,产量,产量,368.5000,万吨,5.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25529,7,2025年,全市,业产值,业产值,30.8000,亿元,7.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25530,7,2025年,全市,末拥有农产品加工企业,末拥有农产品加工企业,13156.0000,家,1.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25531,7,2025年,全市,回归新增涉税市场主体,回归新增涉税市场主体,133.0000,家,10.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25532,7,2025年,全市,新建,新建,8.0000,个,2.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25533,7,2025年,全市,公路水路完成货运量,公路水路完成货运量,9909.0000,万吨,10.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25534,7,2025年,全市,客运量,客运量,2784.3000,万人,1.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25535,7,2025年,全市,构本外币各项存款余额,构本外币各项存款余额,5238.0000,亿元,8.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25536,7,2025年,全市,非金融企业存款,非金融企业存款,338.1000,亿元,6.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25537,7,2025年,全市,外币各项贷款余额,外币各项贷款余额,3291.7000,亿元,9.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25538,7,2025年,全市,民币消费贷款,民币消费贷款,809.6000,亿元,10.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25539,7,2025年,全市,总市值,总市值,110.9000,亿元,48.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25540,7,2025年,全市,货证券营业部成交金额,货证券营业部成交金额,1052.7000,亿元,7.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25541,7,2025年,全市,和毕业生升学率均达到,和毕业生升学率均达到,100.0000,%,9.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25542,7,2025年,全市,居民人均可支配收入,居民人均可支配收入,29305.0000,元,5.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25543,7,2025年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,40312.0000,元,4.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25544,7,2025年,全市,农村居民人均可支配收入,农村居民人均可支配收入,20505.0000,元,6.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25545,7,2025年,全市,可支配收入,可支配收入,20505.0000,元,3.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25546,7,2025年,全市,收入,收入,9037.0000,元,4.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25547,7,2025年,全市,第二产业增加值,第二产业增加值,940.0000,亿元,-8.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25548,7,2025年,全市,中小企业实现增加值,中小企业实现增加值,1131.3000,亿元,-2.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25549,7,2025年,全市,教育支出,教育支出,124.0000,亿元,-4.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25550,7,2025年,全市,营主体,营主体,2423.0000,个,-8.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25551,7,2025年,全市,名优特水产品产量,名优特水产品产量,1.4000,万吨,-22.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25552,7,2025年,全市,全市在库规模工业企业,全市在库规模工业企业,1142.0000,户,-13.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25553,7,2025年,全市,业企业,业企业,1142.0000,户,-29.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25554,7,2025年,全市,总承包和专业承包企业,总承包和专业承包企业,329.0000,户,-34.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25555,7,2025年,全市,承包和专业承包企业,承包和专业承包企业,329.0000,户,-32.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25556,7,2025年,全市,固定资产投资,固定资产投资,4.4000,%,-41.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25557,7,2025年,全市,新开工项目,新开工项目,370.0000,个,-33.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25558,7,2025年,全市,投产项目,投产项目,510.0000,个,-47.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25559,7,2025年,全市,全市房地产开发企业,全市房地产开发企业,264.0000,户,-24.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25560,7,2025年,全市,社会消费品零售总额,社会消费品零售总额,1537.5000,亿元,-2.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25561,7,2025年,全市,限额以上单位零售额,限额以上单位零售额,628.5000,亿元,-19.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25562,7,2025年,全市,城镇实现零售额,城镇实现零售额,500.1000,亿元,-14.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25563,7,2025年,全市,批发和零售业,批发和零售业,487.3000,亿元,-14.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25564,7,2025年,全市,住宿和餐饮业,住宿和餐饮业,41.8000,亿元,-15.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25565,7,2025年,全市,限额以上法人商贸企业,限额以上法人商贸企业,1787.0000,户,-8.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25566,7,2025年,全市,零售额,零售额,529.1000,亿元,-36.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25567,7,2025年,全市,食品类,食品类,90.5000,亿元,-23.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25568,7,2025年,全市,和烟酒类,和烟酒类,41.9000,亿元,-11.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25569,7,2025年,全市,鞋帽和针纺织品类,鞋帽和针纺织品类,19.0000,亿元,-10.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25570,7,2025年,全市,日用品类,日用品类,28.2000,亿元,-11.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25571,7,2025年,全市,家用电器和音像器材类,家用电器和音像器材类,35.2000,亿元,-26.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25572,7,2025年,全市,中西药品类,中西药品类,37.4000,亿元,-15.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25573,7,2025年,全市,居民消费价格指数,居民消费价格指数,0.5000,%,-1.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25574,7,2025年,全市,进出口总额,进出口总额,115.2000,亿元,-21.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25575,7,2025年,全市,出口总额,出口总额,115.2000,亿元,-9.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25576,7,2025年,全市,实现出口额,实现出口额,109.7000,亿元,-24.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25577,7,2025年,全市,一般贸易出口额,一般贸易出口额,107.3000,亿元,-24.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25578,7,2025年,全市,加工贸易出口额,加工贸易出口额,2.4000,亿元,-61.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25579,7,2025年,全市,广义政府存款,广义政府存款,484.4000,亿元,-0.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25580,7,2025年,全市,及机关团体贷款,及机关团体贷款,1882.6000,亿元,-16.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25581,7,2025年,全市,在校生,在校生,16.7000,万人,-17.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25582,7,2025年,全市,服务中心（站）,服务中心（站）,64.0000,个,-2.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25583,17,2022年,全市,全县实现生产总值,全县实现生产总值,1863155.0000,万元,4.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25584,17,2022年,全市,现生产总值,现生产总值,1863155.0000,万元,4.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25585,17,2022年,全市,一般公共预算收入,一般公共预算收入,88147.0000,万元,9.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25586,17,2022年,全市,算收入,算收入,88147.0000,万元,1.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25587,17,2022年,全市,公共服务支出,公共服务支出,49940.0000,万元,1.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25588,17,2022年,全市,教育支出,教育支出,98026.0000,万元,0.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25589,17,2022年,全市,和就业支出,和就业支出,84703.0000,万元,44.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25590,17,2022年,全市,疗卫生支出,疗卫生支出,73124.0000,万元,7.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25591,17,2022年,全市,探电力信息等事务支出,探电力信息等事务支出,8058.0000,万元,0.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25592,17,2022年,全市,实现粮食总产量,实现粮食总产量,31.0900,万吨,1.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25593,17,2022年,全市,规模工业增加值,规模工业增加值,6.5000,%,7.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25594,17,2022年,全市,售率,售率,98.8000,%,0.65,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25595,17,2022年,全市,固定资产投资,固定资产投资,1178606.0000,万元,9.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25596,17,2022年,全市,工业技改投资,工业技改投资,56167.0000,万元,6.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25597,17,2022年,全市,开发投资,开发投资,230031.0000,万元,14.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25598,17,2022年,全市,全县公路货物周转量,全县公路货物周转量,30.9000,万吨,5.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25599,17,2022年,全市,社会消费品零售总额,社会消费品零售总额,1069958.0000,万元,2.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25600,17,2022年,全市,品零售总额,品零售总额,1069958.0000,万元,1.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25601,17,2022年,全市,城镇,城镇,948272.0000,万元,2.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25602,17,2022年,全市,售额,售额,889380.0000,万元,10.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25603,17,2022年,全市,金融机构各项存款余额,金融机构各项存款余额,2753444.0000,万元,14.72,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25604,17,2022年,全市,单位存款,单位存款,300065.0000,万元,15.24,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25605,17,2022年,全市,住户存款,住户存款,2453379.0000,万元,21.64,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25606,17,2022年,全市,金融机构各项贷款余额,金融机构各项贷款余额,1941743.0000,万元,12.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25607,17,2022年,全市,技术合同成交金额,技术合同成交金额,94700.0000,万元,26.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25608,17,2022年,全市,居民人均可支配收入,居民人均可支配收入,22340.0000,元,6.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25609,17,2022年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,34847.0000,元,5.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25610,17,2022年,全市,农村居民人均可支配收入,农村居民人均可支配收入,15875.0000,元,7.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25611,17,2022年,全市,经营净收入,经营净收入,2391.0000,元,5.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25612,17,2022年,全市,净收入,净收入,167.0000,元,4.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25613,17,2022年,全市,人均消费支出,人均消费支出,16406.0000,元,6.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25614,17,2022年,全市,城镇居民人均消费支出,城镇居民人均消费支出,20022.0000,元,10.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25615,17,2022年,全市,支出,支出,6732.0000,元,4.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25616,17,2022年,全市,其他用品和服务支出,其他用品和服务支出,361.0000,元,6.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25617,17,2022年,全市,城镇居民恩格尔系数,城镇居民恩格尔系数,33.6000,%,2.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25618,17,2022年,全市,居民人均生活消费支出,居民人均生活消费支出,14536.0000,元,19.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25619,17,2022年,全市,居住支出,居住支出,3692.0000,元,16.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25620,17,2022年,全市,交通通信支出,交通通信支出,1201.0000,元,26.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25621,17,2022年,全市,蔬菜总产量,蔬菜总产量,25.4300,万吨,-2.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25622,17,2022年,全市,生态投资,生态投资,69384.0000,万元,-14.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25623,17,2022年,全市,进出口总额,进出口总额,101315.0000,万元,-0.96,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25624,17,2022年,全市,省级税,省级税,5482.0000,万元,-3.26,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25625,17,2022年,全市,生活用品及服务支出,生活用品及服务支出,592.0000,元,-21.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25626,18,2022年,全市,第一产业增加值,第一产业增加值,384023.0000,万元,3.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25627,18,2022年,全市,第二产业增加值,第二产业增加值,319102.0000,万元,2.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25628,18,2022年,全市,第三产业增加值,第三产业增加值,629497.0000,万元,6.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25629,18,2022年,全市,实现农林牧渔业总产值,实现农林牧渔业总产值,536256.0000,万元,3.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25630,18,2022年,全市,渔业,渔业,10972.0000,万元,6.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25631,18,2022年,全市,农林牧渔服务业,农林牧渔服务业,18193.0000,万元,38.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25632,18,2022年,全市,推荐,推荐,5.0000,个,2.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25633,18,2022年,全市,建设美丽屋场,建设美丽屋场,20.0000,个,2.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25634,18,2022年,全市,上工业企业锑金属含量,上工业企业锑金属含量,0.8200,万吨,14.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25635,18,2022年,全市,豆制品,豆制品,3.1300,万吨,5.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25636,18,2022年,全市,工业实现主营业务收入,工业实现主营业务收入,830570.0000,万元,4.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25637,18,2022年,全市,率达,率达,98.8900,%,12.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25638,18,2022年,全市,固定资产投资,固定资产投资,10.7000,%,8.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25639,18,2022年,全市,社会消费品零售总额,社会消费品零售总额,77.4400,亿元,1.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25640,18,2022年,全市,进出口总额,进出口总额,5.3300,亿元,31.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25641,18,2022年,全市,收入的,收入的,68.5000,%,13.62,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25642,18,2022年,全市,金融机构各项存款余额,金融机构各项存款余额,250.4200,亿元,15.47,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25643,18,2022年,全市,财险保费收入,财险保费收入,14870.0000,万元,66.16,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25644,18,2022年,全市,建设,建设,1.0000,个,3.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25645,18,2022年,全市,直接经济损失,直接经济损失,250.0000,万元,84.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25646,18,2022年,全市,全县接待游客,全县接待游客,547.9600,万人,9.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25647,18,2022年,全市,居民人均可支配收入,居民人均可支配收入,21175.0000,元,6.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25648,18,2022年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,33534.0000,元,5.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25649,18,2022年,全市,农民人均可支配收入,农民人均可支配收入,14193.0000,元,0.65,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25650,18,2022年,全市,规模工业增加值,规模工业增加值,0.8200,万吨,-19.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25651,18,2022年,全市,罐头,罐头,2.6900,万吨,-69.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25652,19,2022年,全市,市实现生产总值,市实现生产总值,2003830.0000,万元,3.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25653,19,2022年,全市,地区生产总值（GDP）,地区生产总值（GDP）,623298.0000,万元,5.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25654,19,2022年,全市,产量,产量,45.4800,万吨,12.71,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25655,19,2022年,全市,三品一标农产品认证,三品一标农产品认证,31.0000,个,8.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25656,19,2022年,全市,业园,业园,8.0000,个,16.74,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25657,19,2022年,全市,业实现营业收入,业实现营业收入,123.5200,亿元,18.59,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25658,19,2022年,全市,固定资产投资,固定资产投资,6.2300,%,6.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25659,19,2022年,全市,业完成房地产开发投资,业完成房地产开发投资,22.5500,亿元,19.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25660,19,2022年,全市,社会消费品零售总额,社会消费品零售总额,107.7300,亿元,2.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25661,19,2022年,全市,进出口总额,进出口总额,2.0100,亿元,4.58,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25662,19,2022年,全市,旅客周转量,旅客周转量,199435.8400,万人,10.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25663,19,2022年,全市,联通,联通,7252.0000,万元,3.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25664,19,2022年,全市,全市公共财政预算支出,全市公共财政预算支出,575020.0000,万元,14.16,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25665,19,2022年,全市,共财政预算支出,共财政预算支出,575020.0000,万元,15.68,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25666,19,2022年,全市,金融机构各项存款余额,金融机构各项存款余额,344.9900,亿元,19.98,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25667,19,2022年,全市,居民人均可支配收入,居民人均可支配收入,24693.0000,元,7.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25668,19,2022年,全市,（含农林牧渔服务业）,（含农林牧渔服务业）,623298.0000,万元,-2.63,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25669,19,2022年,全市,食作物播种面积,食作物播种面积,101.4800,万亩,-5.01,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25670,19,2022年,全市,总产量,总产量,36.8700,万吨,-2.57,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25671,19,2022年,全市,签约企业,签约企业,24.0000,家,-6.23,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25672,19,2022年,全市,总量,总量,48383.8700,万元,-0.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25673,19,2022年,全市,电信,电信,10040.0000,万元,-6.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25674,21,2022年,全市,地区生产总值（GDP）,地区生产总值（GDP）,203.7000,亿元,4.70,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25675,21,2022年,全市,第一产业增加值,第一产业增加值,5.1700,亿元,1.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25676,21,2022年,全市,第二产业增加值,第二产业增加值,103.8300,亿元,6.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25677,21,2022年,全市,第三产业增加值,第三产业增加值,94.7000,亿元,3.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25678,21,2022年,全市,林牧渔及服务业总产值,林牧渔及服务业总产值,126705.0000,万元,3.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25679,21,2022年,全市,粮食总产量,粮食总产量,2.3200,万吨,17.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25680,21,2022年,全市,业企业实现营业务收入,业企业实现营业务收入,404.8900,亿元,6.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25681,21,2022年,全市,具有资质等级建筑企业,具有资质等级建筑企业,40.0000,家,15.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25682,21,2022年,全市,信息技术服务业增加值,信息技术服务业增加值,7.5200,亿元,8.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25683,21,2022年,全市,社会消费品零售总额,社会消费品零售总额,146.7300,亿元,0.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25684,21,2022年,全市,售住宿餐饮企业发展到,售住宿餐饮企业发展到,97.0000,家,0.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25685,21,2022年,全市,上零售额中城镇实现额,上零售额中城镇实现额,111.4800,亿元,0.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25686,21,2022年,全市,固定资产投资,固定资产投资,0.2000,%,12.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25687,21,2022年,全市,一般公共预算收入,一般公共预算收入,30539.0000,万元,8.58,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25688,21,2022年,全市,居民人均可支配收入,居民人均可支配收入,36959.0000,元,5.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25689,21,2022年,全市,农村居民人均可支配收入,农村居民人均可支配收入,27374.0000,元,6.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25690,21,2022年,全市,林业总产值,林业总产值,83.7000,万元,-5.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25691,21,2022年,全市,进出口总额,进出口总额,42.3600,亿元,-6.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25692,22,2022年,全市,实现生产总值,实现生产总值,2058791.0000,万元,4.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25693,22,2022年,全市,农民专业合作社,农民专业合作社,1537.0000,个,79.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25694,22,2022年,全市,产品加工企业,产品加工企业,349.0000,家,1.20,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25695,22,2022年,全市,免疫率均,免疫率均,100.0000,%,2.28,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25696,22,2022年,全市,规模工业增加值,规模工业增加值,620.0000,万元,5.40,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25697,22,2022年,全市,固定资产投资,固定资产投资,579.0000,个,5.80,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25698,22,2022年,全市,社会消费品零售总额,社会消费品零售总额,53.4500,%,1.10,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25699,22,2022年,全市,以上批发零售贸易企业,以上批发零售贸易企业,104.0000,家,17.30,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25700,22,2022年,全市,进出口总额,进出口总额,17.6500,亿元,62.36,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25701,22,2022年,全市,乡村电话,乡村电话,8740.0000,户,4.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25702,22,2022年,全市,一般公共预算收入,一般公共预算收入,68361.0000,万元,1.85,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25703,22,2022年,全市,非税收入,非税收入,26864.0000,万元,1.26,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25704,22,2022年,全市,事务支出,事务支出,79084.0000,万元,44.12,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25705,22,2022年,全市,支出,支出,85937.0000,万元,48.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25706,22,2022年,全市,医疗卫生支出,医疗卫生支出,103054.0000,万元,11.85,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25707,22,2022年,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,34053.0000,元,4.50,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25708,22,2022年,全市,支配收入,支配收入,34053.0000,元,4.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25709,22,2022年,全市,农村居民人均可支配收入,农村居民人均可支配收入,4.9000,%,6.90,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25710,22,2022年,全市,保验收项目实际总投资,保验收项目实际总投资,12289.8500,万元,1515.09,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25711,22,2022年,全市,完成限期治理项目,完成限期治理项目,8.0000,个,93.33,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25712,22,2022年,全市,限期治理投资额,限期治理投资额,508.6000,万元,71.55,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25713,22,2022年,全市,结案率,结案率,125.0000,%,1.00,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25714,22,2022年,全市,市级以上龙头企业,市级以上龙头企业,30.0000,个,-1.60,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25715,22,2022年,全市,房地产开发公司,房地产开发公司,29.0000,家,-53.45,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25716,22,2022年,全市,火车站,火车站,3.0000,个,-5.66,,BULLETIN,medium,RULE,2026-08-06 11:32:51
25717,22,2022年,全市,团体,团体,7.0000,个,-2.96,,BULLETIN,medium,RULE,2026-08-06 11:32:51
