id,stat_doc_id,period,region,indicator_code,indicator_name,value,unit,growth_rate,sheet_name,source_type,confidence,generator_type,create_time
7,196,2025年1-9月,全市,地区生产总值（GDP）,地区生产总值（GDP）,1974.6101,亿元,4.96,核算5,XLSX,high,RULE,2026-08-06 11:30:41
8,196,2025年1-9月,全市,农、林、牧、渔业,农、林、牧、渔业,319.4079,亿元,4.40,核算5,XLSX,high,RULE,2026-08-06 11:30:41
9,196,2025年1-9月,全市,工业,工业,412.7653,亿元,5.30,核算5,XLSX,high,RULE,2026-08-06 11:30:41
10,196,2025年1-9月,全市,建筑业,建筑业,153.8055,亿元,4.50,核算5,XLSX,high,RULE,2026-08-06 11:30:41
11,196,2025年1-9月,全市,批发和零售业,批发和零售业,130.3303,亿元,5.70,核算5,XLSX,high,RULE,2026-08-06 11:30:41
12,196,2025年1-9月,全市,交通运输、仓储和邮政业,交通运输、仓储和邮政业,88.2585,亿元,1.80,核算5,XLSX,high,RULE,2026-08-06 11:30:41
13,196,2025年1-9月,全市,住宿和餐饮业,住宿和餐饮业,14.1436,亿元,6.00,核算5,XLSX,high,RULE,2026-08-06 11:30:41
14,196,2025年1-9月,全市,金融业,金融业,99.5912,亿元,1.20,核算5,XLSX,high,RULE,2026-08-06 11:30:41
15,196,2025年1-9月,全市,房地产业,房地产业,141.5400,亿元,0.80,核算5,XLSX,high,RULE,2026-08-06 11:30:41
16,196,2025年1-9月,全市,其他服务业,其他服务业,614.7678,亿元,7.40,核算5,XLSX,high,RULE,2026-08-06 11:30:41
17,196,2025年1-9月,全市,#信息传输、软件和信息技术服务业,#信息传输、软件和信息技术服务业,51.7417,亿元,7.80,核算5,XLSX,high,RULE,2026-08-06 11:30:41
18,196,2025年1-9月,全市,租赁和商务服务业,租赁和商务服务业,100.4409,亿元,15.90,核算5,XLSX,high,RULE,2026-08-06 11:30:41
19,196,2025年1-9月,全市,第一产业,第一产业,303.6521,亿元,4.20,核算5,XLSX,high,RULE,2026-08-06 11:30:41
20,196,2025年1-9月,全市,第二产业,第二产业,565.4974,亿元,5.00,核算5,XLSX,high,RULE,2026-08-06 11:30:41
21,196,2025年1-9月,全市,第三产业,第三产业,1105.4606,亿元,5.10,核算5,XLSX,high,RULE,2026-08-06 11:30:41
22,196,2025年1-9月,全市,农业总产值（现价）,农业总产值（现价）,489.2200,亿元,4.44,核算5,XLSX,high,RULE,2026-08-06 11:30:41
23,196,2025年1-9月,全市,1.规模工业总产值,1.规模工业总产值,,,4.50,工业7,XLSX,high,RULE,2026-08-06 11:30:41
24,196,2025年1-9月,全市,2.规模以下工业总产值,2.规模以下工业总产值,,,5.00,工业7,XLSX,high,RULE,2026-08-06 11:30:41
25,196,2025年1-9月,全市,规模工业增加值,规模工业增加值,,,6.00,工业7,XLSX,high,RULE,2026-08-06 11:30:41
26,196,2025年1-9月,全市,工业产品销售产值（现价）,工业产品销售产值（现价）,1982.1880,亿元,5.28,工业7,XLSX,high,RULE,2026-08-06 11:30:41
27,196,2025年1-9月,全市,其中：出口交货值,其中：出口交货值,121.4670,亿元,-5.25,工业7,XLSX,high,RULE,2026-08-06 11:30:41
28,196,2025年1-9月,全市,亏损面（%）,亏损面（%）,4.1260,亿元,14.28,工业7,XLSX,high,RULE,2026-08-06 11:30:41
29,196,2025年1-9月,全市,营业收入,营业收入,1699.5071,亿元,10.19,工业7,XLSX,high,RULE,2026-08-06 11:30:41
30,196,2025年1-9月,全市,产品销售成本,产品销售成本,1394.8604,亿元,10.52,工业7,XLSX,high,RULE,2026-08-06 11:30:41
31,196,2025年1-9月,全市,两金占用（应收帐款和产成品存货）,两金占用（应收帐款和产成品存货）,245.5345,亿元,16.79,工业7,XLSX,high,RULE,2026-08-06 11:30:41
32,196,2025年1-9月,全市,利税总额,利税总额,144.6604,亿元,10.47,工业7,XLSX,high,RULE,2026-08-06 11:30:41
33,196,2025年1-9月,全市,利润总额,利润总额,106.8000,亿元,13.90,工业7,XLSX,high,RULE,2026-08-06 11:30:41
34,196,2025年1-9月,全市,其中：亏损企业亏损额,其中：亏损企业亏损额,4.7000,亿元,-6.04,工业7,XLSX,high,RULE,2026-08-06 11:30:41
35,196,2025年1-9月,全市,从业人员平均人数（人）,从业人员平均人数（人）,186206.0000,亿元,-2.57,工业7,XLSX,high,RULE,2026-08-06 11:30:41
36,196,2025年1-9月,全市,煤炭开采和洗选业,煤炭开采和洗选业,,,-37.05,工业8,XLSX,high,RULE,2026-08-06 11:30:41
37,196,2025年1-9月,全市,黑色金属矿采选业,黑色金属矿采选业,,,-9.90,工业8,XLSX,high,RULE,2026-08-06 11:30:41
38,196,2025年1-9月,全市,有色金属矿采选业,有色金属矿采选业,,,4.73,工业8,XLSX,high,RULE,2026-08-06 11:30:41
39,196,2025年1-9月,全市,非金属矿采选业,非金属矿采选业,,,-35.72,工业8,XLSX,high,RULE,2026-08-06 11:30:41
40,196,2025年1-9月,全市,农副食品加工业,农副食品加工业,,,15.44,工业8,XLSX,high,RULE,2026-08-06 11:30:41
41,196,2025年1-9月,全市,食品制造业,食品制造业,,,31.93,工业8,XLSX,high,RULE,2026-08-06 11:30:41
42,196,2025年1-9月,全市,酒、饮料和精制茶制造业,酒、饮料和精制茶制造业,,,6.45,工业8,XLSX,high,RULE,2026-08-06 11:30:41
43,196,2025年1-9月,全市,纺织业,纺织业,,,-1.33,工业8,XLSX,high,RULE,2026-08-06 11:30:41
44,196,2025年1-9月,全市,纺织服装、服饰业,纺织服装、服饰业,,,2.45,工业8,XLSX,high,RULE,2026-08-06 11:30:41
45,196,2025年1-9月,全市,皮革、毛皮、羽毛及其制品和制鞋业,皮革、毛皮、羽毛及其制品和制鞋业,,,-4.50,工业8,XLSX,high,RULE,2026-08-06 11:30:41
46,196,2025年1-9月,全市,木材加工和木、竹、藤、棕、草制品业,木材加工和木、竹、藤、棕、草制品业,,,6.36,工业8,XLSX,high,RULE,2026-08-06 11:30:41
47,196,2025年1-9月,全市,家具制造业,家具制造业,,,-20.26,工业8,XLSX,high,RULE,2026-08-06 11:30:41
48,196,2025年1-9月,全市,造纸和纸制品业,造纸和纸制品业,,,20.99,工业8,XLSX,high,RULE,2026-08-06 11:30:41
49,196,2025年1-9月,全市,印刷和记录媒介复制业,印刷和记录媒介复制业,,,14.78,工业8,XLSX,high,RULE,2026-08-06 11:30:41
50,196,2025年1-9月,全市,文教、工美、体育和娱乐用品制造业,文教、工美、体育和娱乐用品制造业,,,-13.09,工业8,XLSX,high,RULE,2026-08-06 11:30:41
51,196,2025年1-9月,全市,石油、煤炭及其他燃料加工业,石油、煤炭及其他燃料加工业,,,17.39,工业8,XLSX,high,RULE,2026-08-06 11:30:41
52,196,2025年1-9月,全市,化学原料和化学制品制造业,化学原料和化学制品制造业,,,0.79,工业8,XLSX,high,RULE,2026-08-06 11:30:41
53,196,2025年1-9月,全市,医药制造业,医药制造业,,,5.56,工业8,XLSX,high,RULE,2026-08-06 11:30:41
54,196,2025年1-9月,全市,化学纤维制造业,化学纤维制造业,,,20.56,工业8,XLSX,high,RULE,2026-08-06 11:30:41
55,196,2025年1-9月,全市,橡胶和塑料制品业,橡胶和塑料制品业,,,-5.90,工业8,XLSX,high,RULE,2026-08-06 11:30:41
56,196,2025年1-9月,全市,非金属矿物制品业,非金属矿物制品业,,,9.66,工业8,XLSX,high,RULE,2026-08-06 11:30:41
57,196,2025年1-9月,全市,黑色金属冶炼和压延加工业,黑色金属冶炼和压延加工业,,,-15.49,工业8,XLSX,high,RULE,2026-08-06 11:30:41
58,196,2025年1-9月,全市,有色金属冶炼和压延加工业,有色金属冶炼和压延加工业,,,13.11,工业8,XLSX,high,RULE,2026-08-06 11:30:41
59,196,2025年1-9月,全市,金属制品业,金属制品业,,,3.12,工业8,XLSX,high,RULE,2026-08-06 11:30:41
60,196,2025年1-9月,全市,通用设备制造业,通用设备制造业,,,2.08,工业8,XLSX,high,RULE,2026-08-06 11:30:41
61,196,2025年1-9月,全市,专用设备制造业,专用设备制造业,,,-18.16,工业8,XLSX,high,RULE,2026-08-06 11:30:41
62,196,2025年1-9月,全市,汽车制造业,汽车制造业,,,16.10,工业8,XLSX,high,RULE,2026-08-06 11:30:41
63,196,2025年1-9月,全市,电气机械和器材制造业,电气机械和器材制造业,,,13.92,工业8,XLSX,high,RULE,2026-08-06 11:30:41
64,196,2025年1-9月,全市,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,,,41.83,工业8,XLSX,high,RULE,2026-08-06 11:30:41
65,196,2025年1-9月,全市,仪器仪表制造业,仪器仪表制造业,,,263.55,工业8,XLSX,high,RULE,2026-08-06 11:30:41
66,196,2025年1-9月,全市,其他制造业,其他制造业,,,0.34,工业8,XLSX,high,RULE,2026-08-06 11:30:41
67,196,2025年1-9月,全市,废弃资源综合利用业,废弃资源综合利用业,,,1.44,工业8,XLSX,high,RULE,2026-08-06 11:30:41
68,196,2025年1-9月,全市,电力、热力生产和供应业,电力、热力生产和供应业,,,5.09,工业8,XLSX,high,RULE,2026-08-06 11:30:41
69,196,2025年1-9月,全市,燃气生产和供应业,燃气生产和供应业,,,3.66,工业8,XLSX,high,RULE,2026-08-06 11:30:41
70,196,2025年1-9月,全市,水的生产和供应业,水的生产和供应业,,,6.56,工业8,XLSX,high,RULE,2026-08-06 11:30:41
71,196,2025年1-9月,全市,全市用电总量（亿千瓦小时）,全市用电总量（亿千瓦小时）,100.5986,,0.90,交邮10,XLSX,high,RULE,2026-08-06 11:30:41
72,196,2025年1-9月,全市,其中：工业用电量,其中：工业用电量,34.3698,,-3.30,交邮10,XLSX,high,RULE,2026-08-06 11:30:41
73,196,2025年1-9月,全市,公路(万吨),公 路(万吨),7300.5427,,-3.33,交邮10,XLSX,high,RULE,2026-08-06 11:30:41
74,196,2025年1-9月,全市,公路(万吨公里),公 路(万吨公里),512537.0918,,-3.21,交邮10,XLSX,high,RULE,2026-08-06 11:30:41
75,196,2025年1-9月,全市,公路(万人),公 路(万人),2088.4469,,-17.88,交邮10,XLSX,high,RULE,2026-08-06 11:30:41
76,196,2025年1-9月,全市,水运(万人),水 运(万人),8.1346,,-29.70,交邮10,XLSX,high,RULE,2026-08-06 11:30:41
77,196,2025年1-9月,全市,公路(万人公里),公 路(万人公里),101255.8204,,-2.31,交邮10,XLSX,high,RULE,2026-08-06 11:30:41
78,196,2025年1-9月,全市,水运(万人公里),水 运(万人公里),69.2170,,-39.65,交邮10,XLSX,high,RULE,2026-08-06 11:30:41
79,196,2025年1-9月,全市,固定资产投资,固定资产投资,,,-9.90,投资11,XLSX,high,RULE,2026-08-06 11:30:41
80,196,2025年1-9月,全市,国有投资,国有投资,,,-22.90,投资11,XLSX,high,RULE,2026-08-06 11:30:41
81,196,2025年1-9月,全市,非国有投资,非国有投资,,,-6.50,投资11,XLSX,high,RULE,2026-08-06 11:30:41
82,196,2025年1-9月,全市,民间投资,民间投资,,,-11.80,投资11,XLSX,high,RULE,2026-08-06 11:30:41
83,196,2025年1-9月,全市,中央项目,中央项目,,,17.80,投资11,XLSX,high,RULE,2026-08-06 11:30:41
84,196,2025年1-9月,全市,地方项目,地方项目,,,-10.60,投资11,XLSX,high,RULE,2026-08-06 11:30:41
85,196,2025年1-9月,全市,第一产业,第一产业,,,-51.60,投资11,XLSX,high,RULE,2026-08-06 11:30:41
86,196,2025年1-9月,全市,第二产业,第二产业,,,-0.50,投资11,XLSX,high,RULE,2026-08-06 11:30:41
87,196,2025年1-9月,全市,第三产业,第三产业,,,-15.80,投资11,XLSX,high,RULE,2026-08-06 11:30:41
88,196,2025年1-9月,全市,工业投资,工业投资,,,-1.10,投资11,XLSX,high,RULE,2026-08-06 11:30:41
89,196,2025年1-9月,全市,#工业技改投资,#工业技改投资,,,13.90,投资11,XLSX,high,RULE,2026-08-06 11:30:41
90,196,2025年1-9月,全市,高技术产业投资,高技术产业投资,,,-15.40,投资11,XLSX,high,RULE,2026-08-06 11:30:41
91,196,2025年1-9月,全市,民生工程投资,民生工程投资,,,-13.90,投资11,XLSX,high,RULE,2026-08-06 11:30:41
92,196,2025年1-9月,全市,生态环境投资,生态环境投资,,,-32.90,投资11,XLSX,high,RULE,2026-08-06 11:30:41
93,196,2025年1-9月,全市,基础设施投资,基础设施投资,,,-15.00,投资11,XLSX,high,RULE,2026-08-06 11:30:41
94,196,2025年1-9月,全市,房地产开发投资,房地产开发投资,,,-15.30,投资11,XLSX,high,RULE,2026-08-06 11:30:41
95,196,2025年1-9月,全市,建筑安装工程,建筑安装工程,,,-9.20,投资11,XLSX,high,RULE,2026-08-06 11:30:41
96,196,2025年1-9月,全市,设备工器具购置,设备工器具购置,,,-3.50,投资11,XLSX,high,RULE,2026-08-06 11:30:41
97,196,2025年1-9月,全市,其他费用,其他费用,,,-30.10,投资11,XLSX,high,RULE,2026-08-06 11:30:41
98,196,2025年1-9月,全市,农、林、牧、渔业,农、林、牧、渔业,,,-13.10,投资12,XLSX,high,RULE,2026-08-06 11:30:41
99,196,2025年1-9月,全市,采矿业,采矿业,,,-29.50,投资12,XLSX,high,RULE,2026-08-06 11:30:41
100,196,2025年1-9月,全市,制造业,制造业,,,0.00,投资12,XLSX,high,RULE,2026-08-06 11:30:41
101,196,2025年1-9月,全市,电力、热力、燃气及水的生产和供应业,电力、热力、燃气及水的生产和供应业,,,-2.50,投资12,XLSX,high,RULE,2026-08-06 11:30:41
102,196,2025年1-9月,全市,建筑业,建筑业,,,-100.00,投资12,XLSX,high,RULE,2026-08-06 11:30:41
103,196,2025年1-9月,全市,交通运输、仓储和邮政业,交通运输、仓储和邮政业,,,2.20,投资12,XLSX,high,RULE,2026-08-06 11:30:41
104,196,2025年1-9月,全市,信息传输、软件和信息技术服务业,信息传输、软件和信息技术服务业,,,57.50,投资12,XLSX,high,RULE,2026-08-06 11:30:41
105,196,2025年1-9月,全市,批发和零售业,批发和零售业,,,-36.90,投资12,XLSX,high,RULE,2026-08-06 11:30:41
106,196,2025年1-9月,全市,住宿和餐饮业,住宿和餐饮业,,,26.20,投资12,XLSX,high,RULE,2026-08-06 11:30:41
107,196,2025年1-9月,全市,金融业,金融业,,,-100.00,投资12,XLSX,high,RULE,2026-08-06 11:30:41
108,196,2025年1-9月,全市,房地产业,房地产业,,,-14.30,投资12,XLSX,high,RULE,2026-08-06 11:30:41
109,196,2025年1-9月,全市,租赁和商务服务业,租赁和商务服务业,,,-24.50,投资12,XLSX,high,RULE,2026-08-06 11:30:41
110,196,2025年1-9月,全市,科学研究和技术服务业,科学研究和技术服务业,,,-72.50,投资12,XLSX,high,RULE,2026-08-06 11:30:41
111,196,2025年1-9月,全市,水利、环境和公共设施管理业,水利、环境和公共设施管理业,,,-21.60,投资12,XLSX,high,RULE,2026-08-06 11:30:41
112,196,2025年1-9月,全市,居民服务、修理和其他服务业,居民服务、修理和其他服务业,,,-1.70,投资12,XLSX,high,RULE,2026-08-06 11:30:41
113,196,2025年1-9月,全市,教育,教育,,,-14.90,投资12,XLSX,high,RULE,2026-08-06 11:30:41
114,196,2025年1-9月,全市,卫生和社会工作,卫生和社会工作,,,-43.90,投资12,XLSX,high,RULE,2026-08-06 11:30:41
115,196,2025年1-9月,全市,文化、体育和娱乐业,文化、体育和娱乐业,,,24.80,投资12,XLSX,high,RULE,2026-08-06 11:30:41
116,196,2025年1-9月,全市,公共管理、社会保障和社会组织,公共管理、社会保障和社会组织,,,51.50,投资12,XLSX,high,RULE,2026-08-06 11:30:41
117,196,2025年1-9月,全市,施工项目个数,施工项目个数,,,-3.40,投资12,XLSX,high,RULE,2026-08-06 11:30:41
118,196,2025年1-9月,全市,其中:本年新开工,其中:本年新开工,,,-19.30,投资12,XLSX,high,RULE,2026-08-06 11:30:41
119,196,2025年1-9月,全市,本年投产项目个数,本年投产项目个数,,,13.50,投资12,XLSX,high,RULE,2026-08-06 11:30:41
120,196,2025年1-9月,全市,社会消费品零售总额(亿元),社会消费品零售总额(亿元),1182.7150,亿元,4.85,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
121,196,2025年1-9月,全市,限额以上零售额,限额以上零售额,546.7157,亿元,4.34,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
122,196,2025年1-9月,全市,其中：限额以上法人单位零售额,其中：限额以上法人单位零售额,459.4673,亿元,8.22,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
123,196,2025年1-9月,全市,1、按地区分：城镇,1、按地区分：城镇,434.6221,亿元,8.18,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
124,196,2025年1-9月,全市,其中：城区,其中：城区,240.8197,亿元,7.23,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
125,196,2025年1-9月,全市,乡村,乡村,24.8453,亿元,9.07,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
126,196,2025年1-9月,全市,批发和零售业,批发和零售业,424.4643,亿元,8.02,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
127,196,2025年1-9月,全市,粮油、食品类,粮油、食品类,77.9967,亿元,8.90,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
128,196,2025年1-9月,全市,饮料类,饮料类,15.3973,亿元,7.00,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
129,196,2025年1-9月,全市,烟酒类,烟酒类,18.3190,亿元,8.40,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
130,196,2025年1-9月,全市,服装、鞋帽、针纺织品类,服装、鞋帽、针纺织品类,22.0862,亿元,7.10,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
131,196,2025年1-9月,全市,书报杂志类,书报杂志类,1.8473,亿元,12.60,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
132,196,2025年1-9月,全市,汽车类,汽车类,75.2091,亿元,2.40,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
133,196,2025年1-9月,全市,石油制品类,石油制品类,60.6371,亿元,-0.60,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
134,196,2025年1-9月,全市,住宿和餐饮业,住宿和餐饮业,35.0030,亿元,10.76,贸易13,XLSX,high,RULE,2026-08-06 11:30:41
135,196,1-9月累计,全市,居民消费价格指数（%）,居民消费价格指数（%）,100.0000,,,外贸和房地产15,XLSX,high,RULE,2026-08-06 11:30:41
136,196,2025年1-9月,全市,地方一般公共预算收入,地方一般公共预算收入,861488.0000,万元,-6.25,财政19,XLSX,high,RULE,2026-08-06 11:30:41
137,196,2025年1-9月,全市,税收收入,税收收入,451751.0000,万元,-13.74,财政19,XLSX,high,RULE,2026-08-06 11:30:41
138,196,2025年1-9月,全市,增值税,增值税,148678.0000,万元,7.03,财政19,XLSX,high,RULE,2026-08-06 11:30:41
139,196,2025年1-9月,全市,企业所得税,企业所得税,40010.0000,万元,-7.27,财政19,XLSX,high,RULE,2026-08-06 11:30:41
140,196,2025年1-9月,全市,个人所得税,个人所得税,15256.0000,万元,34.17,财政19,XLSX,high,RULE,2026-08-06 11:30:41
141,196,2025年1-9月,全市,资源税,资源税,5824.0000,万元,100.07,财政19,XLSX,high,RULE,2026-08-06 11:30:41
142,196,2025年1-9月,全市,城市维护建设税,城市维护建设税,24551.0000,万元,-7.06,财政19,XLSX,high,RULE,2026-08-06 11:30:41
143,196,2025年1-9月,全市,房产税,房产税,43542.0000,万元,64.92,财政19,XLSX,high,RULE,2026-08-06 11:30:41
144,196,2025年1-9月,全市,印花税,印花税,10031.0000,万元,-52.45,财政19,XLSX,high,RULE,2026-08-06 11:30:41
145,196,2025年1-9月,全市,城镇土地使用税,城镇土地使用税,29382.0000,万元,154.81,财政19,XLSX,high,RULE,2026-08-06 11:30:41
146,196,2025年1-9月,全市,土地增值税,土地增值税,61651.0000,万元,-45.50,财政19,XLSX,high,RULE,2026-08-06 11:30:41
147,196,2025年1-9月,全市,车船税,车船税,16034.0000,万元,7.89,财政19,XLSX,high,RULE,2026-08-06 11:30:41
148,196,2025年1-9月,全市,耕地占用税,耕地占用税,19714.0000,万元,-59.74,财政19,XLSX,high,RULE,2026-08-06 11:30:41
149,196,2025年1-9月,全市,契税,契税,33641.0000,万元,-45.90,财政19,XLSX,high,RULE,2026-08-06 11:30:41
150,196,2025年1-9月,全市,环境保护税,环境保护税,1167.0000,万元,10.09,财政19,XLSX,high,RULE,2026-08-06 11:30:41
151,196,2025年1-9月,全市,非税收入,非税收入,409737.0000,万元,3.67,财政19,XLSX,high,RULE,2026-08-06 11:30:41
152,196,2025年1-9月,全市,专项收入,专项收入,32080.0000,万元,-14.06,财政19,XLSX,high,RULE,2026-08-06 11:30:41
153,196,2025年1-9月,全市,行政性收费,行政性收费,30799.0000,万元,-29.87,财政19,XLSX,high,RULE,2026-08-06 11:30:41
154,196,2025年1-9月,全市,罚没收入,罚没收入,108721.0000,万元,-5.25,财政19,XLSX,high,RULE,2026-08-06 11:30:41
155,196,2025年1-9月,全市,政府住房基金收入,政府住房基金收入,39148.0000,万元,5.66,财政19,XLSX,high,RULE,2026-08-06 11:30:41
156,196,2025年1-9月,全市,国有资源（资产）有偿使用收入,国有资源（资产）有偿使用收入,180602.0000,万元,21.43,财政19,XLSX,high,RULE,2026-08-06 11:30:41
157,196,2025年1-9月,全市,一般公共预算支出合计,一般公共预算支出合计,4837408.0000,万元,3.18,财政20,XLSX,high,RULE,2026-08-06 11:30:41
158,196,2025年1-9月,全市,一般公共服务,一般公共服务,563194.0000,万元,-2.58,财政20,XLSX,high,RULE,2026-08-06 11:30:41
159,196,2025年1-9月,全市,公共安全,公共安全,179611.0000,万元,-10.28,财政20,XLSX,high,RULE,2026-08-06 11:30:41
160,196,2025年1-9月,全市,教育,教育,945386.0000,万元,3.57,财政20,XLSX,high,RULE,2026-08-06 11:30:41
161,196,2025年1-9月,全市,科学技术,科学技术,41261.0000,万元,5.16,财政20,XLSX,high,RULE,2026-08-06 11:30:41
162,196,2025年1-9月,全市,文化旅游体育与传媒,文化旅游体育与传媒,51618.0000,万元,-9.04,财政20,XLSX,high,RULE,2026-08-06 11:30:41
163,196,2025年1-9月,全市,社会保障和就业,社会保障和就业,819082.0000,万元,4.16,财政20,XLSX,high,RULE,2026-08-06 11:30:41
164,196,2025年1-9月,全市,卫生健康,卫生健康,627459.0000,万元,16.33,财政20,XLSX,high,RULE,2026-08-06 11:30:41
165,196,2025年1-9月,全市,节能环保,节能环保,93546.0000,万元,2.27,财政20,XLSX,high,RULE,2026-08-06 11:30:41
166,196,2025年1-9月,全市,城乡社区事务,城乡社区事务,298701.0000,万元,-16.38,财政20,XLSX,high,RULE,2026-08-06 11:30:41
167,196,2025年1-9月,全市,农林水事务,农林水事务,647434.0000,万元,23.89,财政20,XLSX,high,RULE,2026-08-06 11:30:41
168,196,2025年1-9月,全市,交通运输,交通运输,164917.0000,万元,10.79,财政20,XLSX,high,RULE,2026-08-06 11:30:41
169,196,2025年1-9月,全市,住房保障,住房保障,130433.0000,万元,-11.91,财政20,XLSX,high,RULE,2026-08-06 11:30:41
170,196,2025年,全市,各项存款,各项存款,5191.4428,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
171,196,2025年,全市,境内存款,境内存款,5189.3240,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
172,196,2025年,全市,住户存款,住户存款,4344.0492,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
173,196,2025年,全市,活期存款,活期存款,1040.5204,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
174,196,2025年,全市,定期及其他存款,定期及其他存款,3303.5288,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
175,196,2025年,全市,非金融企业存款,非金融企业存款,357.0530,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
176,196,2025年,全市,广义政府存款,广义政府存款,467.0846,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
177,196,2025年,全市,非银行业金融机构存款,非银行业金融机构存款,21.1372,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
178,196,2025年,全市,各项贷款,各项贷款,3284.0098,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
179,196,2025年,全市,境内贷款,境内贷款,3283.8201,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
180,196,2025年,全市,住户贷款,住户贷款,1361.6332,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
181,196,2025年,全市,短期贷款,短期贷款,554.4976,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
182,196,2025年,全市,消费贷款,消费贷款,210.1593,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
183,196,2025年,全市,经营贷款,经营贷款,344.3383,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
184,196,2025年,全市,中长期贷款,中长期贷款,807.1357,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
185,196,2025年,全市,非金融企业及机关团体贷款,非金融企业及机关团体贷款,1877.0869,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
186,196,2025年,全市,票据融资,票据融资,224.5454,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
187,196,2025年,全市,非银行业金融机构贷款,非银行业金融机构贷款,45.1000,,,金融21,XLSX,high,RULE,2026-08-06 11:30:41
188,196,2025年1-9月,全市,全市居民人均可支配收入,全市居民人均可支配收入,21308.8207,元,5.90,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
189,196,2025年1-9月,全市,全市居民人均消费支出,全市居民人均消费支出,15554.4185,元,5.34,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
190,196,2025年1-9月,全市,城镇居民人均可支配收入,城镇居民人均可支配收入,30402.2973,元,4.90,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
191,196,2025年1-9月,全市,其中:工资性收入,其中:工资性收入,15884.4437,元,5.42,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
192,196,2025年1-9月,全市,经营净收入,经营净收入,4421.5086,元,5.98,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
193,196,2025年1-9月,全市,财产净收入,财产净收入,2725.6007,元,0.55,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
194,196,2025年1-9月,全市,转移净收入,转移净收入,7370.7444,元,4.84,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
195,196,2025年1-9月,全市,城镇居民人均生活消费支出,城镇居民人均生活消费支出,17749.5519,元,4.60,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
196,196,2025年1-9月,全市,农村居民人均可支配收入,农村居民人均可支配收入,14314.0693,元,6.50,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
197,196,2025年1-9月,全市,农村居民人均生活消费支出,农村居民人均生活消费支出,13865.9101,元,5.80,城乡收支22,XLSX,high,RULE,2026-08-06 11:30:41
198,196,2025年1-9月,全市,地区生产总值,地区生产总值,19746101.0000,万元,4.96,23核算处1,XLSX,high,RULE,2026-08-06 11:30:41
199,196,2025年1-9月,双清区,地区生产总值,地区生产总值,1482610.6700,万元,4.50,23核算处1,XLSX,high,RULE,2026-08-06 11:30:41
200,196,2025年1-9月,双清区,地区生产总值排名,地区生产总值排名,10.0000,名,,23核算处1,XLSX,high,RULE,2026-08-06 11:30:41
201,196,2025年1-9月,大祥区,地区生产总值,地区生产总值,1667106.7600,万元,5.90,23核算处1,XLSX,high,RULE,2026-08-06 11:30:41
202,196,2025年1-9月,大祥区,地区生产总值排名,地区生产总值排名,3.0000,名,,23核算处1,XLSX,high,RULE,2026-08-06 11:30:41
203,196,2025年1-9月,北塔区,地区生产总值,地区生产总值,485401.7900,万元,5.20,23核算处1,XLSX,high,RULE,2026-08-06 11:30:41
204,196,2025年1-9月,北塔区,地区生产总值排名,地区生产总值排名,6.0000,名,,23核算处1,XLSX,high,RULE,2026-08-06 11:30:41
